id,activity,api,cputime,day,filesize,language,latency,memory,platform,time
26310,upload,native,1.95,6/27/16,310,java,98,59244,azure,02:02:12
26311,upload,multicloud,3.49,6/27/16,310,java,911,211072,aws,02:02:13
26312,upload,native,1.8,6/27/16,310,java,60,59156,azure,02:02:13
26313,upload,multicloud,5.84,6/27/16,310,java,980,107688,azure,02:02:15
26314,upload,native,1.84,6/27/16,310,java,86,59540,azure,02:02:15
26315,upload,multicloud,3.51,6/27/16,310,java,996,203424,aws,02:02:16
26316,upload,native,1.74,6/27/16,310,java,77,59372,azure,02:02:16
26317,upload,native,1.86,6/27/16,310,java,98,58904,azure,02:02:18
26318,upload,multicloud,3.47,6/27/16,310,java,766,210316,aws,02:02:18
26319,upload,multicloud,6.07,6/27/16,310,java,1035,105996,azure,02:02:19
26320,upload,native,1.99,6/27/16,310,java,78,58820,azure,02:02:19
26321,upload,multicloud,3.44,6/27/16,310,java,893,214908,aws,02:02:20
26322,upload,native,1.84,6/27/16,310,java,212,59212,azure,02:02:20
26323,upload,native,1.91,6/27/16,310,java,112,65608,azure,02:02:22
26324,upload,multicloud,6.46,6/27/16,310,java,1027,106104,azure,02:02:22
26325,upload,multicloud,3.42,6/27/16,310,java,855,204388,aws,02:02:23
26326,upload,native,1.81,6/27/16,310,java,63,58884,azure,02:02:23
26327,upload,native,1.92,6/27/16,310,java,98,59220,azure,02:02:24
26328,upload,multicloud,3.56,6/27/16,310,java,934,217368,aws,02:02:25
26329,upload,native,1.83,6/27/16,310,java,84,59256,azure,02:02:26
26330,upload,multicloud,6.61,6/27/16,310,java,1050,106232,azure,02:02:26
26331,upload,native,1.78,6/27/16,310,java,95,58752,azure,02:02:27
26332,upload,multicloud,3.41,6/27/16,310,java,920,214548,aws,02:02:27
26333,upload,multicloud,3.39,6/27/16,310,java,861,210364,aws,02:02:29
26334,upload,multicloud,6.06,6/27/16,310,java,1014,104952,azure,02:02:30
26335,upload,multicloud,3.51,6/27/16,310,java,912,209700,aws,02:02:32
26336,upload,multicloud,3.48,6/27/16,310,java,835,214704,aws,02:02:34
26337,upload,multicloud,6.72,6/27/16,310,java,1117,106612,azure,02:02:34
26338,upload,multicloud,3.44,6/27/16,310,java,968,208360,aws,02:02:36
26339,upload,multicloud,6.46,6/27/16,310,java,1129,109312,azure,02:02:38
26340,upload,multicloud,3.38,6/27/16,310,java,684,203632,aws,02:02:38
26341,upload,multicloud,3.46,6/27/16,310,java,1065,215636,aws,02:02:41
26342,upload,multicloud,6.45,6/27/16,310,java,1131,108128,azure,02:02:42
26343,upload,multicloud,3.41,6/27/16,310,java,864,208400,aws,02:02:43
26344,upload,multicloud,3.55,6/27/16,310,java,851,213512,aws,02:02:45
26345,upload,multicloud,6.31,6/27/16,310,java,1046,105608,azure,02:02:46
26346,upload,multicloud,3.73,6/27/16,310,java,924,211388,aws,02:02:48
26347,upload,multicloud,3.54,6/27/16,310,java,1136,215352,aws,02:02:50
26348,upload,multicloud,7,6/27/16,310,java,1302,103720,azure,02:02:51
26349,upload,multicloud,6,6/27/16,310,java,974,104924,azure,02:02:54
26350,upload,multicloud,6.46,6/27/16,310,java,1157,108960,azure,02:02:58
26351,upload,multicloud,6.54,6/27/16,310,java,1060,105284,azure,02:03:02
26352,upload,multicloud,7,6/27/16,310,java,1112,107924,azure,02:03:07
26353,upload,multicloud,6.59,6/27/16,310,java,1150,104744,azure,02:03:11
26354,upload,multicloud,6.39,6/27/16,310,java,1132,106728,azure,02:03:15
26355,upload,multicloud,7.03,6/27/16,310,java,1228,103980,azure,02:03:19
26356,upload,multicloud,6.35,6/27/16,310,java,872,103560,azure,02:03:23
26357,upload,multicloud,6.42,6/27/16,310,java,1064,104240,azure,02:03:27
26358,upload,multicloud,6.28,6/27/16,310,java,1111,110944,azure,02:03:30
26359,upload,multicloud,6.65,6/27/16,310,java,1144,108404,azure,02:03:34
26360,upload,multicloud,6.48,6/27/16,310,java,1097,110396,azure,02:03:38
26361,upload,multicloud,6.85,6/27/16,310,java,1228,106232,azure,02:03:42
26362,upload,multicloud,6.44,6/27/16,310,java,1019,93252,azure,02:03:46
26363,upload,multicloud,6.05,6/27/16,310,java,1019,100976,azure,02:03:50
26364,upload,multicloud,6.22,6/27/16,310,java,920,102576,azure,02:03:54
26365,upload,multicloud,6.86,6/27/16,310,java,1108,106636,azure,02:03:58
26366,upload,multicloud,6.47,6/27/16,310,java,1164,105832,azure,02:04:02
26367,upload,multicloud,7.15,6/27/16,310,java,1285,110432,azure,02:04:07
26368,upload,multicloud,7.31,6/27/16,310,java,1090,106112,azure,02:04:11
26369,upload,multicloud,6.31,6/27/16,310,java,1017,103360,azure,02:04:15
26370,upload,multicloud,6.68,6/27/16,310,java,1334,108636,azure,02:04:19
26371,upload,multicloud,6.99,6/27/16,310,java,1130,105184,azure,02:04:23
26372,upload,multicloud,6.4,6/27/16,310,java,1059,106152,azure,02:04:27
26373,upload,multicloud,6.28,6/27/16,310,java,1119,97232,azure,02:04:31
26374,upload,multicloud,6.34,6/27/16,310,java,1032,106676,azure,02:04:35
26375,upload,multicloud,6.96,6/27/16,310,java,1143,106768,azure,02:04:39
26376,upload,multicloud,6.47,6/27/16,310,java,1108,109716,azure,02:04:43
26377,upload,multicloud,7.08,6/27/16,310,java,1154,105520,azure,02:04:48
26378,upload,multicloud,6.63,6/27/16,310,java,933,103256,azure,02:04:52
26379,upload,multicloud,6.71,6/27/16,310,java,1158,110304,azure,02:04:56
26380,upload,multicloud,6.42,6/27/16,310,java,1168,111492,azure,02:05:00
26381,upload,multicloud,6.18,6/27/16,310,java,978,103792,azure,02:05:04
26382,upload,multicloud,6.66,6/27/16,310,java,1208,110744,azure,02:05:08
26383,upload,multicloud,6.88,6/27/16,310,java,1235,110464,azure,02:05:12
26384,upload,multicloud,6.67,6/27/16,310,java,1111,107580,azure,02:05:16
26385,upload,multicloud,6.11,6/27/16,310,java,1150,107604,azure,02:05:20
26386,upload,multicloud,6.46,6/27/16,310,java,1024,105824,azure,02:05:24
26387,upload,multicloud,6.92,6/27/16,310,java,1126,104808,azure,02:05:28
26388,upload,multicloud,6.22,6/27/16,310,java,1012,95564,azure,02:05:32
26389,upload,multicloud,6.3,6/27/16,310,java,1012,100548,azure,02:05:36
26390,upload,multicloud,6.38,6/27/16,310,java,1075,102200,azure,02:05:40
26391,upload,multicloud,6.55,6/27/16,310,java,1198,107568,azure,02:05:44
26392,upload,multicloud,6.66,6/27/16,310,java,6191,105288,azure,02:05:53
26393,upload,multicloud,7,6/27/16,310,java,1186,109748,azure,02:05:57
26394,upload,multicloud,6.42,6/27/16,310,java,1099,104204,azure,02:06:01
26395,upload,multicloud,6.89,6/27/16,310,java,1156,107560,azure,02:06:06
26396,upload,multicloud,6.3,6/27/16,310,java,1128,108904,azure,02:06:10
26397,upload,multicloud,6.94,6/27/16,310,java,1220,111400,azure,02:06:14
26398,upload,multicloud,6.27,6/27/16,310,java,1030,106116,azure,02:06:18
26399,upload,multicloud,6.38,6/27/16,310,java,934,106676,azure,02:06:22
26400,upload,multicloud,6.71,6/27/16,310,java,1073,110976,azure,02:06:26
26401,upload,multicloud,6.47,6/27/16,310,java,1051,103028,azure,02:06:30
26402,upload,multicloud,7.09,6/27/16,310,java,1276,105772,azure,02:06:34
26403,upload,multicloud,6.99,6/27/16,310,java,1149,108980,azure,02:06:38
26404,upload,multicloud,6.75,6/27/16,310,java,987,108452,azure,02:06:42
26405,upload,multicloud,6.43,6/27/16,310,java,1036,104920,azure,02:06:46
26406,upload,multicloud,6.31,6/27/16,310,java,1080,106924,azure,02:06:50
26407,upload,multicloud,5.91,6/27/16,310,java,1154,101516,azure,02:06:54
26408,upload,multicloud,6.23,6/27/16,310,java,1028,105996,azure,02:06:58
26409,download,multicloud,0.08,6/27/16,310,python,177.4990559,12292,aws,03:28:44
26410,download,multicloud,0.08,6/27/16,310,python,179.9759865,12292,aws,03:28:45
26411,download,multicloud,0.08,6/27/16,310,python,149.7750282,12292,aws,03:28:45
26412,download,multicloud,0.07,6/27/16,310,python,114.4299507,12296,aws,03:28:45
26413,download,multicloud,0.08,6/27/16,310,python,113.9321327,12284,aws,03:28:46
26414,download,multicloud,0.08,6/27/16,310,python,123.6979961,12288,aws,03:28:46
26415,download,native,1.83,6/27/16,310,java,490,74516,aws,03:28:46
26416,download,multicloud,0.07,6/27/16,310,python,117.0330048,12288,aws,03:28:46
26417,download,multicloud,0.07,6/27/16,310,python,130.2850246,12284,aws,03:28:47
26418,download,multicloud,0.07,6/27/16,310,python,107.5639725,12284,aws,03:28:47
26419,download,native,1.74,6/27/16,310,java,425,75888,aws,03:28:47
26420,download,multicloud,0.07,6/27/16,310,python,146.5981007,12288,aws,03:28:48
26421,download,multicloud,0.07,6/27/16,310,python,120.909214,12288,aws,03:28:48
26422,download,multicloud,0.07,6/27/16,310,python,163.7411118,12292,aws,03:28:48
26423,download,multicloud,0.08,6/27/16,310,python,110.5370522,12292,aws,03:28:49
26424,download,native,1.85,6/27/16,310,java,432,74344,aws,03:28:49
26425,download,multicloud,0.07,6/27/16,310,python,95.47400475,12292,aws,03:28:49
26426,download,multicloud,0.07,6/27/16,310,python,88.72294426,12288,aws,03:28:49
26427,download,multicloud,0.08,6/27/16,310,python,92.08106995,12288,aws,03:28:50
26428,download,multicloud,0.08,6/27/16,310,python,74.14293289,12284,aws,03:28:50
26429,download,native,1.83,6/27/16,310,java,419,74164,aws,03:28:50
26430,download,multicloud,0.07,6/27/16,310,python,76.13587379,12288,aws,03:28:50
26431,download,multicloud,0.07,6/27/16,310,python,76.91907883,12288,aws,03:28:51
26432,download,multicloud,0.07,6/27/16,310,python,94.43092346,12292,aws,03:28:51
26433,download,multicloud,0.07,6/27/16,310,python,81.55012131,12292,aws,03:28:51
26434,download,native,1.83,6/27/16,310,java,444,74732,aws,03:28:51
26435,download,multicloud,0.07,6/27/16,310,python,87.16607094,12288,aws,03:28:52
26436,download,multicloud,0.07,6/27/16,310,python,106.6408157,12288,aws,03:28:52
26437,download,multicloud,0.07,6/27/16,310,python,106.2068939,12288,aws,03:28:52
26438,download,native,1.82,6/27/16,310,java,434,75596,aws,03:28:53
26439,download,multicloud,0.07,6/27/16,310,python,102.2229195,12288,aws,03:28:53
26440,download,native,0.2,6/27/16,310,python,151.1111259,24992,aws,03:28:53
26441,download,multicloud,0.07,6/27/16,310,python,110.2700233,12288,aws,03:28:53
26442,download,native,0.2,6/27/16,310,python,74.74303246,24988,aws,03:28:53
26443,download,multicloud,0.07,6/27/16,310,python,101.0050774,12296,aws,03:28:53
26444,download,native,0.21,6/27/16,310,python,84.182024,24988,aws,03:28:54
26445,download,multicloud,0.07,6/27/16,310,python,148.1528282,12288,aws,03:28:54
26446,download,native,1.79,6/27/16,310,java,424,73256,aws,03:28:54
26447,download,multicloud,0.07,6/27/16,310,python,128.4608841,12288,aws,03:28:54
26448,download,native,0.2,6/27/16,310,python,69.44799423,24988,aws,03:28:54
26449,download,multicloud,0.07,6/27/16,310,python,91.29309654,12292,aws,03:28:54
26450,download,native,0.2,6/27/16,310,python,76.37095451,24996,aws,03:28:55
26451,download,native,0.21,6/27/16,310,python,68.63307953,24992,aws,03:28:55
26452,download,native,1.83,6/27/16,310,java,430,74728,aws,03:28:55
26453,download,multicloud,0.07,6/27/16,310,python,103.9149761,12284,aws,03:28:55
26454,download,native,0.21,6/27/16,310,python,73.70090485,24988,aws,03:28:56
26455,download,multicloud,0.07,6/27/16,310,python,105.7560444,12292,aws,03:28:56
26456,download,native,0.2,6/27/16,310,python,83.2760334,24992,aws,03:28:56
26457,download,multicloud,0.07,6/27/16,310,python,109.4419956,12288,aws,03:28:56
26458,download,multicloud,0.07,6/27/16,310,python,107.1581841,12284,aws,03:28:56
26459,download,native,0.2,6/27/16,310,python,83.09102058,24996,aws,03:28:56
26460,download,native,1.82,6/27/16,310,java,442,74600,aws,03:28:56
26461,download,multicloud,0.07,6/27/16,310,python,125.590086,12292,aws,03:28:57
26462,download,native,0.2,6/27/16,310,python,69.94986534,24992,aws,03:28:57
26463,download,multicloud,0.07,6/27/16,310,python,133.3220005,12284,aws,03:28:57
26464,download,native,0.21,6/27/16,310,python,72.33500481,24984,aws,03:28:57
26465,download,multicloud,0.07,6/27/16,310,python,127.9959679,12292,aws,03:28:58
26466,download,native,1.79,6/27/16,310,java,431,74560,aws,03:28:58
26467,download,native,0.2,6/27/16,310,python,123.6581802,24988,aws,03:28:58
26468,download,multicloud,0.07,6/27/16,310,python,110.8529568,12292,aws,03:28:58
26469,download,native,0.2,6/27/16,310,python,65.55390358,24996,aws,03:28:58
26470,download,multicloud,0.07,6/27/16,310,python,114.1829491,12288,aws,03:28:58
26471,download,multicloud,0.07,6/27/16,310,python,114.2549515,12288,aws,03:28:59
26472,download,native,0.2,6/27/16,310,python,64.20898438,24988,aws,03:28:59
26473,download,multicloud,3.54,6/27/16,310,java,1109,208004,aws,03:28:59
26474,download,native,1.75,6/27/16,310,java,390,72148,aws,03:28:59
26475,download,multicloud,0.08,6/27/16,310,python,120.7821369,12288,aws,03:28:59
26476,download,native,0.21,6/27/16,310,python,63.11202049,24988,aws,03:28:59
26477,download,multicloud,0.07,6/27/16,310,python,104.0830612,12292,aws,03:28:59
26478,download,native,0.2,6/27/16,310,python,63.03501129,24992,aws,03:29:00
26479,download,multicloud,0.08,6/27/16,310,python,104.7608852,12288,aws,03:29:00
26480,download,native,0.2,6/27/16,310,python,80.42383194,24988,aws,03:29:00
26481,download,multicloud,0.07,6/27/16,310,python,137.5467777,12288,aws,03:29:00
26482,download,native,1.84,6/27/16,310,java,438,74232,aws,03:29:00
26483,download,native,0.2,6/27/16,310,python,72.6017952,24992,aws,03:29:00
26484,download,multicloud,0.07,6/27/16,310,python,101.7320156,12284,aws,03:29:00
26485,download,multicloud,0.08,6/27/16,310,python,135.7250214,12284,aws,03:29:01
26486,download,native,0.2,6/27/16,310,python,74.33485985,24984,aws,03:29:01
26487,download,multicloud,3.53,6/27/16,310,java,928,216144,aws,03:29:01
26488,download,multicloud,0.07,6/27/16,310,python,175.0440598,12284,aws,03:29:01
26489,download,native,0.2,6/27/16,310,python,79.61797714,24988,aws,03:29:01
26490,download,native,1.78,6/27/16,310,java,412,74420,aws,03:29:02
26491,download,multicloud,0.07,6/27/16,310,python,96.91309929,12288,aws,03:29:02
26492,download,native,0.2,6/27/16,310,python,79.59103584,24996,aws,03:29:02
26493,download,multicloud,0.07,6/27/16,310,python,107.6960564,12288,aws,03:29:02
26494,download,native,0.2,6/27/16,310,python,80.16109467,24988,aws,03:29:02
26495,download,multicloud,0.07,6/27/16,310,python,115.4639721,12288,aws,03:29:02
26496,download,native,0.2,6/27/16,310,python,75.18100739,24992,aws,03:29:03
26497,download,multicloud,0.07,6/27/16,310,python,93.48702431,12288,aws,03:29:03
26498,download,native,1.79,6/27/16,310,java,400,74236,aws,03:29:03
26499,download,multicloud,0.07,6/27/16,310,python,93.19496155,12288,aws,03:29:03
26500,download,native,0.21,6/27/16,310,python,131.5338612,24992,aws,03:29:03
26501,download,multicloud,0.07,6/27/16,310,python,99.36094284,12288,aws,03:29:03
26502,download,multicloud,3.52,6/27/16,310,java,888,215472,aws,03:29:03
26503,download,native,0.2,6/27/16,310,python,70.93286514,24980,aws,03:29:04
26504,download,multicloud,0.07,6/27/16,310,python,111.9999886,12296,aws,03:29:04
26505,download,native,0.2,6/27/16,310,python,79.33282852,24992,aws,03:29:04
26506,download,multicloud,0.07,6/27/16,310,python,90.77501297,12292,aws,03:29:04
26507,download,native,1.87,6/27/16,310,java,436,75056,aws,03:29:04
26508,download,multicloud,0.08,6/27/16,310,python,88.80496025,12288,aws,03:29:04
26509,download,native,0.2,6/27/16,310,python,70.20688057,24988,aws,03:29:04
26510,download,multicloud,0.07,6/27/16,310,python,90.25979042,12284,aws,03:29:05
26511,download,native,0.2,6/27/16,310,python,93.28103065,24988,aws,03:29:05
26512,download,multicloud,0.07,6/27/16,310,python,93.96982193,12288,aws,03:29:05
26513,download,native,0.2,6/27/16,310,python,66.87283516,24984,aws,03:29:05
26514,download,native,1.85,6/27/16,310,java,422,72936,aws,03:29:05
26515,download,multicloud,0.08,6/27/16,310,python,96.10009193,12292,aws,03:29:05
26516,download,multicloud,0.08,6/27/16,310,python,100.1861095,12284,aws,03:29:06
26517,download,native,0.2,6/27/16,310,python,74.72300529,24992,aws,03:29:06
26518,download,multicloud,3.52,6/27/16,310,java,877,213532,aws,03:29:06
26519,download,multicloud,0.07,6/27/16,310,python,93.22094917,12288,aws,03:29:06
26520,download,native,0.21,6/27/16,310,python,74.19085503,24984,aws,03:29:06
26521,download,multicloud,0.07,6/27/16,310,python,92.87118912,12296,aws,03:29:06
26522,download,native,1.78,6/27/16,310,java,407,73148,aws,03:29:07
26523,download,native,0.2,6/27/16,310,python,66.13183022,24992,aws,03:29:07
26524,download,multicloud,0.08,6/27/16,310,python,101.4418602,12292,aws,03:29:07
26525,download,native,0.2,6/27/16,310,python,67.64698029,24996,aws,03:29:07
26526,download,multicloud,0.07,6/27/16,310,python,105.2849293,12284,aws,03:29:07
26527,download,multicloud,0.07,6/27/16,310,python,100.9361744,12292,aws,03:29:07
26528,download,native,0.2,6/27/16,310,python,64.22400475,24996,aws,03:29:07
26529,download,multicloud,0.07,6/27/16,310,python,110.43787,12292,aws,03:29:08
26530,download,native,1.85,6/27/16,310,java,424,74312,aws,03:29:08
26531,download,native,0.21,6/27/16,310,python,63.37809563,24996,aws,03:29:08
26532,download,multicloud,3.38,6/27/16,310,java,887,209976,aws,03:29:08
26533,download,multicloud,0.07,6/27/16,310,python,127.0649433,12284,aws,03:29:08
26534,download,native,0.2,6/27/16,310,python,65.67907333,24992,aws,03:29:08
26535,download,multicloud,0.07,6/27/16,310,python,117.3701286,12292,aws,03:29:09
26536,download,native,0.2,6/27/16,310,python,61.22207642,24992,aws,03:29:09
26537,download,multicloud,0.07,6/27/16,310,python,152.8670788,12288,aws,03:29:09
26538,download,native,1.8,6/27/16,310,java,413,75116,aws,03:29:09
26539,download,native,0.21,6/27/16,310,python,69.94509697,24992,aws,03:29:09
26540,download,multicloud,0.07,6/27/16,310,python,148.8990784,12288,aws,03:29:09
26541,download,native,0.2,6/27/16,310,python,71.29192352,24992,aws,03:29:10
26542,download,multicloud,0.07,6/27/16,310,python,139.0321255,12292,aws,03:29:10
26543,download,native,0.2,6/27/16,310,python,80.6388855,24984,aws,03:29:10
26544,download,multicloud,0.08,6/27/16,310,python,138.5490894,12288,aws,03:29:10
26545,download,native,1.8,6/27/16,310,java,435,74620,aws,03:29:10
26546,download,multicloud,0.08,6/27/16,310,python,106.140852,12292,aws,03:29:10
26547,download,native,0.2,6/27/16,310,python,78.74107361,24992,aws,03:29:11
26548,download,multicloud,3.46,6/27/16,310,java,1346,213304,aws,03:29:11
26549,download,multicloud,0.07,6/27/16,310,python,104.4828892,12292,aws,03:29:11
26550,download,native,0.21,6/27/16,310,python,80.4169178,24996,aws,03:29:11
26551,download,multicloud,0.08,6/27/16,310,python,114.6318913,12284,aws,03:29:11
26552,download,native,0.21,6/27/16,310,python,75.89697838,24992,aws,03:29:11
26553,download,multicloud,0.08,6/27/16,310,python,105.866909,12288,aws,03:29:12
26554,download,native,1.79,6/27/16,310,java,425,76200,aws,03:29:12
26555,download,native,0.21,6/27/16,310,python,86.02786064,24984,aws,03:29:12
26556,download,multicloud,0.07,6/27/16,310,python,122.3678589,12284,aws,03:29:12
26557,download,multicloud,0.08,6/27/16,310,python,105.353117,12292,aws,03:29:12
26558,download,native,0.21,6/27/16,310,python,86.74001694,24996,aws,03:29:12
26559,download,multicloud,0.08,6/27/16,310,python,120.2750206,12284,aws,03:29:13
26560,download,native,0.21,6/27/16,310,python,84.12408829,24992,aws,03:29:13
26561,download,native,1.83,6/27/16,310,java,443,74444,aws,03:29:13
26562,download,multicloud,0.08,6/27/16,310,python,161.5948677,12284,aws,03:29:13
26563,download,multicloud,3.44,6/27/16,310,java,854,215536,aws,03:29:13
26564,download,native,0.2,6/27/16,310,python,89.47491646,24988,aws,03:29:13
26565,download,multicloud,0.08,6/27/16,310,python,121.3648319,12288,aws,03:29:13
